ImageNumber,Texture_DifferenceVariance_OrigRNA_10_03_256,AreaShape_Area,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_Perimeter,Intensity_MeanIntensity_OrigRNA,Intensity_IntegratedIntensity_OrigRNA,Granularity_5_OrigRNA,RadialDistribution_FracAtD_OrigRNA_4of4
767,0.00037397968524618676,5587.25,2.392688672187417,0.743435578083059,389.2559055717361,0.09463127004382739,459.7921065715998,1.8637971100652404,0.40574150637096773
768,0.0002674785766187229,4235.4112903225805,2.132221431687465,0.7107601185586832,324.1016062881195,0.1006786780692775,380.1703144482322,2.4056226320162004,0.3609289611290322
769,0.00026397723479485894,3525.4384615384615,2.2315830207594636,0.7334468134325918,299.5865929230526,0.11100118926001816,353.71358448352237,2.065928601058598,0.4020477574615385
770,0.00031450032155610694,4144.609375,2.254122712888371,0.7199076104017228,329.5985618441816,0.10242010203144752,382.9859483302498,1.9583867004819375,0.383780960625
771,0.0002623737880129475,5067.761363636364,2.3103583846069404,0.7534663308795074,369.0515841804549,0.10109347210927665,454.56806094936013,2.7429349400506724,0.3545988278409091
772,0.00027112980010650915,4828.308411214954,2.5818648922236074,0.7695410308078903,378.91575745867965,0.08939254204975326,401.263122993974,2.136723425466749,0.3738565938317757
773,0.0003489079988430646,4592.116071428572,2.2282803855179805,0.7207313566643313,343.37760328466294,0.09214643372534916,385.0455991186817,2.471106848251573,0.3867719957142857
774,0.00031976315206232165,5898.508196721312,2.221900702239094,0.7183713453276894,384.05464011679135,0.0913575281283638,507.7530521878011,1.8982401234297877,0.3819990590983607
775,0.00027566287778687815,5147.491228070176,2.394325722953094,0.722844784160906,378.70924128165336,0.09367820992630856,440.65560252391,2.386913485416556,0.37744972728070175
776,0.0003963114432596404,6320.10294117647,2.2937510774947563,0.72156485235293,400.0199163393577,0.09184429907186246,511.07931103848387,1.6689715705726886,0.41355207235294117
777,0.00026808426292286233,4373.636942675159,2.2673446257657,0.7158204586073668,338.8209384567059,0.09447123767230534,388.76676519170024,2.3365565511359363,0.3515169775159236
778,0.0002493708211629144,4081.5934065934066,2.1150178307318406,0.7352739853157008,309.7639509174728,0.11075876194271576,399.6566367216797,2.068633683739155,0.3716611712087912
779,0.00030618835357728365,4124.818181818182,2.34073576172342,0.7060430846832312,337.394657383271,0.0963812503162875,372.6154224596579,1.9154322069149072,0.38017893916083917
780,0.0003139580331524533,5956.537634408603,2.403907849252818,0.7404123022314257,394.7107989752591,0.09164085505806314,465.29252850057014,2.235418759998748,0.37070004440860216
781,0.00031687028605595943,4696.811188811189,2.386851158127787,0.7288850308718278,364.3025668767818,0.08550195683516425,376.8193444168143,2.3166616019662207,0.38276394650349654
782,0.0002879377421168671,4664.713235294118,2.228828883635611,0.7083437381671189,339.26361729760055,0.0991648348197468,407.8442444579525,2.0814824738011777,0.39678144338235294
783,0.00034014425977436013,4965.326923076923,2.362189289570639,0.7310155266002929,366.87206426649277,0.08965929521708337,410.457553068755,1.9335503324359793,0.4138401966025641
784,0.00015854144693440366,2590.4367816091954,1.944281179885265,0.712181944640127,228.6296601534299,0.15023572245112352,386.31806335185024,4.416159467637315,0.35997090689655176
785,0.0001234502904790398,2624.8865979381444,2.1912707593519487,0.7028972738121048,260.039965006731,0.1348309134177742,355.46324002968396,5.620281091331255,0.31674090350515466
786,0.00013051593698193816,2337.572463768116,2.0851358278069148,0.7229910429229031,234.4147762186894,0.13792516849987416,312.7544557942226,3.910652909715429,0.3787132803623188
787,0.00014888707143159973,2233.184,1.977869431016623,0.7480743743102245,221.13767170442094,0.15527898658822772,332.60487178302554,3.852880551444154,0.37137994904
788,0.00015260802844459958,2399.830065359477,2.0018912523685817,0.7377997349779161,234.53919901421014,0.1494266784412169,345.1101206942687,4.155834649033809,0.38597463189542486
789,0.0002569861541111601,2280.5342465753424,2.194422070549388,0.7119916552142086,238.70348922685258,0.14467665635107668,323.16100815439927,5.588199998879491,0.2799484725753425
790,0.00017822516471163914,2251.1929824561403,1.856773388303616,0.6004266023181646,222.84218865404077,0.10543701985133916,238.65126229018756,11.586289963876164,0.20560799415789474
791,0.00016375381154958216,2378.9133333333334,2.0829760530980033,0.7420206249133724,236.08483869674265,0.1474757781740867,332.4940482677085,3.477975979620294,0.37009118932
792,0.00018930234416771508,2160.384105960265,2.1157352479752647,0.7435623833691549,227.70743129465353,0.15403328474192188,319.2633511909401,4.22629390723031,0.3951254008609272
793,0.0002980222163732268,4285.027586206897,2.202421335357443,0.7374451079490181,327.3435351270561,0.10195166336107438,385.0235132023371,2.2900275054576427,0.39857001248275864
794,0.0003175646361865718,5076.205882352941,2.1993035086605524,0.7355078834379354,362.4727951934351,0.0888185320519416,414.6299714415252,2.2603743059587584,0.3501914819852941
795,0.0003079767640980785,4975.714285714285,2.275891783009643,0.7397362102453682,362.8337915282256,0.09295562206903997,423.7532698663981,1.9414300973470606,0.38953007217391306
796,0.0003050775143364782,4780.05,2.240429079273631,0.7130252171326339,349.7619951620806,0.09546350348246951,407.678687988437,2.1929020164546382,0.368327211125
797,0.00028430939077702413,5339.2,2.296703328114368,0.7357948269838228,379.5994499008757,0.08719881088850578,436.8837378411942,2.336525058788852,0.36139510150000004
798,0.00025164167198346907,3757.5048543689322,2.265031788197774,0.7204817852389642,317.788954168034,0.10416861984581822,372.865268523407,2.3297155640577367,0.3668356240776699
799,0.00034171488931758427,5405.234693877551,2.251221106924028,0.7165561087037657,376.2781084593703,0.08341556399860166,412.1182990610333,2.5203859789554546,0.3697569248979592
800,0.00041360925082844466,6375.069306930693,2.4366490262711857,0.7359139059595435,424.8169428406906,0.08258201133196534,472.9273676673725,2.0773956455334432,0.3977025684158416
801,0.0003031336404419299,4956.416107382551,2.2807178886791335,0.7389924829737569,365.1470936538463,0.09433169295866967,435.9954065916022,2.113119087176219,0.40885462080536916
802,0.00031861030223460853,4783.1953125,2.359278255255677,0.7394463351169961,363.0072668981287,0.09489934938203398,417.7386455026717,1.9275649777049186,0.388650055
803,0.0002952336204884066,4946.333333333333,2.333206197248375,0.7225130672611975,363.65962110077965,0.09934159964525102,439.01332625147114,2.4220980799081366,0.3851876737654321
804,0.0003370521981288831,5527.776595744681,2.2848740050573015,0.7002722913905539,384.64904144989487,0.08596294590112391,434.5714349587091,2.61314173114183,0.3346297809574468
805,0.00028748208352781323,5124.564356435643,2.2465390954943234,0.703334558952238,367.15775159695636,0.09209029845832051,434.4763083386115,2.313873864238156,0.3364134422673267
806,0.0002527544554466595,4216.617021276596,2.207511183521512,0.7247943820448071,332.07810324488923,0.09842005186494455,388.51640663349485,2.398920485964701,0.35935949333333334
807,0.0002570675846529678,5036.661538461539,2.14067060623105,0.7329575376239204,355.29903795487144,0.09784293775084969,427.11289297024217,2.5341911967018955,0.3646015490769231
808,0.00026767090736496893,5169.478723404255,2.4243262191855077,0.7260119082972588,380.4612785608038,0.1011817199602514,460.4907515497898,2.244028762667735,0.36446224372340424
809,0.00022660130425213243,3724.7172413793105,2.2289080044096146,0.7314625242210328,308.80482438698914,0.11448746505193444,377.8497196778077,2.3218651113913036,0.37858293696551726
810,0.0002441110238699206,4554.05,2.2591380823139033,0.7113307172557511,347.1826016761898,0.09811678002110792,422.09377017850835,2.504836782152354,0.3698523804166667
811,0.0003546347676481275,6267.925,2.4195988552054186,0.7352704564538718,410.0192171957736,0.0850963245188788,488.8735759575851,2.0221078430940382,0.3803612778333333
812,0.00026227344156582816,4968.959731543624,2.1952788779786867,0.7203789638283636,354.7389566828979,0.09730130383070694,448.180299632095,2.257509346909262,0.3766301436912752
813,0.00028214634607824694,4643.607843137255,2.3257047642272077,0.7123006417377121,355.3807257838325,0.09578918150007532,406.189989839504,2.149863671749493,0.3701055007843137
814,0.0002805637607245093,5149.350877192983,2.290914822052984,0.7077942713167301,369.205215122142,0.09497278504206219,438.5366481570445,2.07263232220632,0.3525706563157895
815,0.00026538477374304573,4119.899159663865,2.1751761699217576,0.7405115470222586,322.316299031915,0.10332948865233103,388.8627559741364,2.4345913388148173,0.37238542521008405
816,0.00029641475050466904,4077.8818897637793,2.217430367880211,0.7214764264282743,327.1624726499979,0.10275399322021703,389.21393732863703,2.12102608159571,0.40314347874015743
817,0.00027594268585912546,4135.836734693878,2.067832153399536,0.7011717624474557,315.0978651099045,0.10348225545449234,367.3448283713767,2.541235427667752,0.3704465552040816
818,0.00024180869190995193,4829.731092436975,2.2309295778549205,0.7016372075170361,352.8247793712226,0.09483843057167561,419.8666127255859,2.7059022813049753,0.3254545058823529
819,0.00026605520133197243,3787.5694444444443,2.270431235120899,0.7369090739686456,312.9614215424826,0.10524213688542408,364.4948359634792,2.0411906949573986,0.3940208701388889
820,0.00023960647617944243,3797.625,2.126082638093753,0.73796200356738,306.534903708755,0.10319888229774409,353.05093270996997,2.1760556202188743,0.3700684557352941
821,0.0002691349730969746,4622.587719298245,2.29714095490221,0.7536652344337325,342.25087759893506,0.09500302025514704,392.8163166018366,2.6071535044909186,0.3868917403508772
822,0.00027643637413228496,4835.547826086957,2.386444351125878,0.7226371886889866,360.3307300414107,0.09917074666571837,438.15858012560915,2.1665162993515117,0.3872036266956522
823,0.00025100439406656945,4108.767441860465,2.0502466268729833,0.7172759940720121,311.3871984620193,0.10159791971083099,375.36942831668716,2.5154021257811707,0.34441975643410855
824,0.0002898719892596098,4905.137614678899,2.131149270007621,0.7249109999219605,348.20144474659617,0.10010650017663655,449.3515146985189,2.081838227688076,0.3787962065137615
825,0.00020595187258195527,4488.763440860215,2.1501261577866644,0.7014110083581057,335.3418603912547,0.10870744238693877,447.97264586727545,2.814848069143922,0.3473294560215054
826,0.00023543500497578938,3890.7586206896553,2.208308875875341,0.7273938905997211,313.86728377106664,0.11114699989505408,371.8646823691911,2.224601857801435,0.3832661690517241
827,0.0002583028208288954,4603.878787878788,2.12188337906994,0.7108511897482974,341.8045685426362,0.0975863266645984,430.16760963892017,2.410730461481961,0.35272661030303026
828,0.00021701269154121537,4074.2625,2.107586583419378,0.7186420457809402,319.7195731968344,0.10594124688539457,401.35550126514863,2.418725364481303,0.34637982312500004
829,0.00025257121837857086,4420.159090909091,2.090451796790977,0.7189028028723518,324.260022900276,0.10408246769089168,403.698228732905,2.3756884969254886,0.36750457704545453
830,0.0002830136922142043,4293.777070063694,2.083924347434748,0.726258975998423,320.10700454160053,0.10217768614902982,403.0728228736289,2.3259344882248447,0.3844967867898089
831,0.00022826549040830138,3961.945054945055,1.990732973734222,0.6935083820849602,303.09875302089046,0.11547585098286547,399.7828594902121,2.6003330647459006,0.35133018780219777
832,0.00025417373680508754,4514.973913043478,2.0761654249080888,0.7385206085032577,324.30984732280825,0.10273066702815632,412.74463214152695,2.409752951027122,0.3734315219130435
833,0.0003080880199376971,4096.393258426966,2.1658817341442846,0.7444885362984562,315.8977209789431,0.10317508355923623,376.1217553676054,2.4178236502420125,0.37355034595505615
834,0.00027828207194193784,4643.046979865771,2.194192216870119,0.7047086382289863,343.02036933942765,0.09535588570809922,396.0404113040512,2.0077369647035392,0.36912822496644293
835,0.00029209047331217396,4520.253424657534,2.1861735375572486,0.712967285819669,335.0286811502395,0.09840610396192034,396.161735407434,2.3756319266239156,0.3990763374657534
836,0.00027505945563567624,4831.3708609271525,2.3256644706757283,0.7362647115493817,363.37672585827335,0.09159011018873173,416.18567608790903,2.4818901569197527,0.3638616375496689
837,0.0002930672736395008,4551.8130081300815,2.129741151172449,0.7222542276986212,331.3387669509462,0.09895008645465692,402.0664548108778,2.087087573665194,0.38715727089430896
838,0.0003101625688889278,6314.702127659574,2.159735035266613,0.7479499188689821,383.62113089826335,0.08867043370394344,518.1537486795891,2.8739335856645476,0.3680927829787234
839,0.0002460673234234327,4114.771186440678,2.1197440261804967,0.7389836601359993,316.9947771591646,0.10025606068206015,371.9258995057889,1.8982773432238755,0.38027085466101695
840,0.0002539439541017898,3820.9756097560976,2.1383775229536726,0.7394606504487782,309.9113088701736,0.10248412429497618,370.78420459100886,2.038808371265954,0.3942144932926829
841,0.0003268420056181013,4279.88,2.1751193757680816,0.7299369684084421,324.93400843593764,0.10076031203394159,376.9896577677643,2.140372588026258,0.39249651728
842,0.0002765900564937183,5041.456790123457,2.2775131703993208,0.7256142413019024,367.67083998537964,0.09229877046451053,435.5497581190487,2.0094729393836652,0.36804338567901235
843,0.0003060159891397249,5106.324786324786,2.1552281831560434,0.7017093748481602,357.9195752474216,0.08862229902324323,422.32178188356545,1.7330517208995668,0.3826080287179487
844,0.000289581770561574,5283.074626865671,2.364378927073853,0.7410072568122796,376.892187072618,0.0923329385098965,432.4723857744013,2.149993205445742,0.39847687559701495
845,0.00032156007362827045,4896.855555555556,2.0466034023085076,0.704909351088969,341.7799099842074,0.09035799618319842,405.43486964493576,2.2781610942116877,0.34941603344444444
846,0.00024538340064052244,3834.139534883721,1.9958369208579154,0.7172500140051397,289.44888035722573,0.1099944825608865,353.95939582445504,2.4381240890241904,0.36967251147286817
847,0.00032478112945246476,4622.914893617021,2.1789509758495975,0.7342695842113892,336.5218369360515,0.10090808832743339,410.8123603955453,2.0516413813742473,0.41174002453900704
848,0.0003184353958395591,4106.244755244756,2.1200418498874365,0.7216149807873768,317.41948912882845,0.09578979865087689,361.07671381690756,2.0310639344248687,0.3804574945454545
849,0.0002743114122827193,3746.1746987951806,2.2373302391782897,0.7238664733227966,315.11445066617927,0.10016180290481434,352.66958238582225,2.2381132522815665,0.3826857893975904
850,0.00030318304480614957,4078.755681818182,2.1358374422316224,0.7217407653317016,317.4952714988959,0.10509445573866637,377.79455171048176,1.9637118851161175,0.39124875068181814
851,0.0002483256979512822,4611.037037037037,2.069012394789176,0.7434128548611965,324.3356828907641,0.10234110255273376,421.22402542841013,2.5742235890700718,0.35895106938271604
852,0.00031151175252207796,5329.263157894737,2.087684048736878,0.7419922719608282,356.1745603477368,0.0875855068900143,441.9558432765403,2.2295535647989486,0.37785589060150376
853,0.000274061982138324,4150.929411764706,2.0516700518626365,0.7124844806228029,311.3145293298757,0.09742398856832282,363.31295149455065,2.1690212053011293,0.3681021521764706
854,0.0002736227203575611,4576.773195876289,2.1891652366772885,0.7274279681070615,339.11653515327674,0.0984702003423427,414.3575211027157,2.028314386312166,0.3666231071134021
855,0.00027808254081802646,4757.026666666667,2.1038247365946945,0.7371564777358234,330.691023818628,0.10812088184650563,477.3441702139005,2.649535623538044,0.3669597661333333
856,0.0002642413443951673,4320.39705882353,2.2499103213283895,0.7394727162052218,335.84740953385347,0.103367396221699,404.2127564077211,2.288121231189457,0.3849877785294118
857,0.00023811610878079855,3843.3039215686276,2.260063067217645,0.7544773185147775,319.40432207139895,0.10316254110078679,375.27805736428127,2.275893029024958,0.38076979696078433
858,0.00029800761180852066,3902.762195121951,2.1228292452536643,0.7370879168155459,305.3272844017165,0.101854086563093,350.74118638330526,1.8827301307139896,0.4097877209146341
859,0.0003150365220603074,4668.098765432099,2.20527531321542,0.7348719182852482,339.2394883541726,0.09845953029213025,405.11204254403594,2.317022265713107,0.4013240618518519
860,0.0003248356438156607,5004.51282051282,2.106892124680967,0.6751298303586991,349.8017914875071,0.09401237747897263,436.07668399336774,1.9120417286596654,0.35082087884615387
861,0.0003322922458327587,4367.219512195122,2.329989636434983,0.7537295956888873,337.43920410564976,0.10635066472479979,403.5978592333452,2.15033547242387,0.4036622930487805
862,0.0003188180407380204,5488.091603053435,2.194733034181268,0.7439636323223713,361.99721041951125,0.09535806427198791,455.5118823534176,1.7821595834489363,0.3893634621374045
863,0.00026462119391721333,5366.925925925926,2.125454598069555,0.7421931011245555,356.20512330764853,0.10546852312558748,466.00863085520444,2.4780116355241253,0.36826
864,0.00024312669948026757,4270.2962962962965,2.072283007177273,0.7290772957007008,317.18530255013144,0.10947186083419427,418.55842349492013,2.3686445324145917,0.3583114832839506
865,0.00043733144204126514,5553.751677852349,2.2808565095183657,0.744543770633948,372.51430869860815,0.09741637256671161,474.4855511480655,2.573882558528672,0.4109805454026846
866,0.00035388363327599397,6032.982558139535,2.0759409149935824,0.7428145341456563,361.61727697524566,0.11183594866326596,573.1644257819063,2.7848144395912358,0.43616963569767436
867,0.0004047810412264095,3810.7876712328766,2.155502591867977,0.7182536394681617,306.00780384782684,0.10230782919893526,349.4358948311475,2.6382521829156933,0.3878072724657534
868,0.000317058784999128,4543.25,2.1051478604290015,0.7440771698360173,330.0528271445671,0.10016105339796509,421.36578710640737,2.7598362447770852,0.3883142884090909
869,0.0002801340725992554,5225.303867403315,2.0348688540951194,0.7289375068584929,324.66487186552206,0.11251229910829437,489.90448787667435,3.4019571235121524,0.403266717679558
870,0.00028951869026640507,4612.1509433962265,2.1333348276977038,0.7255018335840931,334.1091533027319,0.0977710113113781,414.64625641129,3.236536042326618,0.3538818994339622
871,0.00032720834311976914,5452.194029850746,2.281789684996568,0.7592500991386353,368.64599111985876,0.09780059385648436,464.0622898380119,3.0404888982535074,0.4147555520895522
872,0.00040081292183312536,5645.731884057971,2.150211795459843,0.7198216871311833,367.50297906939005,0.09060570830290075,458.0864296550728,2.7790021016116997,0.3967571434057971
873,0.00036767000408746155,6945.785714285715,2.0918322633415407,0.7076010991571213,375.40049294175606,0.10087979370450317,589.1375237902959,2.501185809956221,0.39631559278571427
874,0.0003675476708873215,4129.497461928934,2.288628020150869,0.7405871108510392,330.7151688621246,0.09038909790245107,344.42260365101606,3.4814301186228658,0.3872744899492386
875,0.00035071683137436334,4436.63524590164,2.12901284481694,0.7373439643018883,317.67216168276485,0.10293587508141555,395.795993118379,3.038298474393586,0.4159942
876,0.0002999841448874996,3770.8848484848486,2.234622194706314,0.7305743338372284,310.69451658604487,0.10708440785001275,350.5368608381938,4.369627647804492,0.36561685154545454
877,0.0002469002889682753,4454.04255319149,2.421593384694739,0.7424827869834663,356.1129238217314,0.10183992260955957,406.9512840028099,3.711807966881577,0.3510528404255319
878,0.0003843135545144957,5076.262376237623,2.2300814815579484,0.726291769857654,356.83903490538455,0.08876092868384919,413.3070587932759,3.824221953349656,0.40142937613861385
879,0.00028519206915520996,3407.2244897959185,2.2872775056659735,0.7146088361652077,297.2223972342755,0.10955236384114836,332.6739588473752,3.5841481401373723,0.3607483801020408
880,0.000389210735840624,4860.764705882353,2.2206464026766968,0.7283854952975374,357.09407198299436,0.0734147411799185,359.68739226473605,3.7166693084265865,0.35604580741176467
881,0.00038087928612021767,5859.883495145631,2.44038869305999,0.7389073149205851,393.58095141038183,0.08530464769230692,446.63157583324653,3.7791975374845586,0.3768301123300971
882,0.0003368579951160202,4938.28813559322,2.2375562931637187,0.7469703120731508,351.3347410347234,0.09031494061121331,391.3608839674879,3.9364644978348,0.38793835067796606
883,0.0004506723717003677,5158.206349206349,2.3977140458167776,0.7347890618195151,378.6517573869602,0.0822363729609561,388.32677748969326,2.944408419449351,0.4001913242857143
884,0.00040926794860462296,4435.189054726368,2.183461209035147,0.7335917620966955,325.8864357368484,0.1071967875232604,412.1198046516201,2.702624904234823,0.39430413537313436
885,0.0003873494329851131,4536.6821705426355,2.451497714068149,0.7256997302796481,356.66535429393497,0.09073469902502261,372.0331160405131,4.100652551088524,0.3791643591472868
886,0.0003273102743459057,4506.603448275862,2.2245494539392077,0.7226453500442254,336.5259159535712,0.100678215132702,411.0671515663893,3.438412350691286,0.3463411703448276
887,0.00035279562693102244,4220.916666666667,2.2647630315860012,0.723764092470992,326.59650309904436,0.09380580694097693,347.17839766355854,3.26318046344486,0.3969321533666667
888,0.0003631682388535179,4331.8130081300815,2.3207886322297098,0.7365437962673322,341.4586677351036,0.09695966754200086,366.8805462054045,3.4211008261791593,0.387890946097561
889,0.0003577408344126017,4268.518987341772,2.1857507933352576,0.7357349399100819,326.03168552024175,0.09436197421053395,357.72478046600673,3.247090560245905,0.3909417361392405
890,0.00036447940560754475,4021.0674846625766,2.220960029883037,0.740791339347834,316.8609316261871,0.0992920758117199,348.12008687561274,3.671851673423336,0.4090254544785277
891,0.00038433512824117167,5210.044585987262,2.3297669799487575,0.7469043441363116,362.3369442604245,0.09008857392128011,413.5072680442671,2.71447406287932,0.4184137866878981
892,0.00045160429816391774,4771.93670886076,2.2626554372961163,0.7426196988742483,344.2298052680151,0.08726436414296325,368.79963826968725,3.4166675997749616,0.3847671496835443
893,0.0003951249016572368,4706.3917525773195,2.1784660351807865,0.7134578745105988,340.5069230100038,0.08720343614307184,365.54470422755463,4.818279535824559,0.37503133216494844
894,0.0004267869963761706,4312.013513513513,2.2897619522544934,0.7403287805844494,335.825543815735,0.09672142186365233,360.2181343656046,3.4520912244475612,0.40444360013513514
895,0.00041705766161759646,4372.324561403509,2.4452434036765336,0.7592637597280228,341.1577112708117,0.10111514911885731,363.486904188337,3.6351280633980068,0.40715819701754385
896,0.0003928960963642777,5161.929906542056,2.144923727404285,0.7128170376323433,350.52602098821086,0.0874619708756411,399.3071032326721,4.691087329899759,0.38400016537383175
897,0.0004236789175324156,4920.8421052631575,2.386851972825754,0.7537193037930127,366.6690406026733,0.08562880075939805,370.7465994329034,4.1500094831763485,0.37449942847953216
898,0.0004082688718476771,4496.1057692307695,2.3137528511375254,0.7416878602834837,347.18843180977905,0.0835648362605558,345.46347147825423,4.808569959164401,0.3574414828846154
899,0.0004703189941521655,4958.35294117647,2.245694208433725,0.7152462372926718,356.99377813677455,0.08172031864995231,359.2231937647551,3.3372033832268295,0.3663273831617647
900,0.00042112569890496825,4775.414285714286,2.212935955316309,0.74486205194681,342.9437684069309,0.09147438107090836,380.6120928932203,4.088184498904307,0.4069951931904762
901,0.0005329280564143926,5339.633663366337,2.8444947348636798,0.7320002401012864,420.77171330051806,0.10232241853036698,491.07576625260276,1.7319463860829507,0.44458135287128714
902,0.0005546776907640875,4512.804195804196,2.4720046221120273,0.7567160414476648,354.7018163544421,0.10671225504378043,449.65820534307824,2.0549030337469842,0.44767864720279715
903,0.0003195964348218505,5777.469387755102,2.950735161127565,0.7706504138835014,444.40200811667336,0.11119828394572313,600.9665632075726,1.9451872299500998,0.3785284704081633
904,0.0006469048072762749,6660.590909090909,3.283954225276973,0.7649227881109089,505.07344513124394,0.10260382662849259,589.1166835696098,2.4027647265028853,0.39818730436363636
905,0.0005011811818151528,7277.026315789473,3.334806114934532,0.7166644014627896,536.6410283450288,0.10772971786036763,718.9825792827301,1.7200458067510727,0.3244547649736842
906,0.00043869505571770504,6427.239130434783,3.1253587418863025,0.7924408612608201,474.75023492148506,0.104290962466243,622.7712878972372,2.4256568835912757,0.4037997356521739
907,0.0006513408191031648,6416.734177215189,2.9191155194610596,0.7591373178963541,458.29737213342116,0.09223775958331835,538.5936614230417,2.6585424301940304,0.4015389385316456
908,0.00047917402190800657,4765.311688311688,2.7653874813412793,0.7553516010908873,388.68027136188795,0.11772877146944961,490.6373450722207,1.8695617030776277,0.4240670095324675
909,0.0006234419642326745,5122.768656716418,2.667461247348827,0.7666809528019413,393.51596695554804,0.10032126288365574,455.26893311465824,1.9012502893708223,0.4767000087761194
910,0.0016801503748507,50063.666666666664,8.236916543826664,0.7018176445536684,2250.1694910981905,0.04726873442559737,1920.6196693709742,0.7227791803544826,0.4491606533333334
911,0.001193162254478807,11201.636363636364,4.291174103563609,0.7583578472289054,721.1881193577364,0.06041440213806229,640.0510889988985,2.736392767832453,0.35395936488636365
912,0.0008177534480451747,13041.869565217392,3.540751070797225,0.7907417257617378,711.5845625168309,0.08037110940693837,784.742904809749,2.1271895434162347,0.46806387782608694
913,0.0011648597211067822,9133.555555555555,3.8343945183512815,0.7452502440475168,647.903643124968,0.06698069285345863,548.3370100199555,2.8311316212791167,0.40343069444444446
914,0.0011692118769906698,8693.291666666666,3.9510198005331323,0.781110995262081,622.8093309640913,0.06935075948762853,519.6195421079368,2.447254977581554,0.4297599529166667
915,0.0011208380710224376,10828.4375,4.297613487741295,0.78977441450643,730.6249048223227,0.06801951619712786,548.3630078939022,2.550829195930107,0.435580031875
916,0.0010626989864626166,10736.57142857143,3.6853012192456265,0.677607906198831,684.8707735906526,0.06437140924431123,639.697685305384,2.5754195144613425,0.3262609168809524
917,0.0009528287802678297,8223.267857142857,2.9375666038921904,0.7006004492064548,538.8524855806702,0.06630928814499013,487.33124726847745,3.4231170496673244,0.31295940035714287
918,0.0013452466402106018,11488.0,3.550450033750313,0.7574604262753556,688.1050262297592,0.0617071332142403,573.5266842094622,2.892852251407516,0.3758344977
919,0.0005286004005911003,5253.166666666667,2.6004305810764596,0.7321844103342366,390.9770985927271,0.08323996146769735,381.61142176963364,2.902973357074181,0.4111818241666667
920,0.00034223486622377485,4159.508849557522,2.316859699029787,0.753605336747564,331.61911043969604,0.10004161385567492,365.6984139348224,3.224132522977652,0.4047615648672566
921,0.00036937463423699707,3268.4469273743016,2.3858006333582304,0.7481617012252039,296.83921033006715,0.1142656852681762,311.8694358020293,3.7165981165907107,0.40950527014525134
922,0.00033410443656825024,4642.788990825688,2.4310755731942626,0.7248838835899496,358.6504299979117,0.0902676817317056,372.50359048723425,3.016879944962666,0.375438054440367
923,0.0004420430613203203,4587.379120879121,2.4104489361358246,0.731702057394126,353.8628321543745,0.08817165443199647,369.05926506203895,3.201164945805351,0.4057862181868132
924,0.000391312578404009,4601.743119266055,2.250944607795945,0.7210862308930818,346.4972967721902,0.08876220953001156,382.88373093069487,2.4892849059854334,0.37869168678899084
925,0.00040060930632775706,4421.033613445378,2.486502674174093,0.7304826453532329,357.1468239271257,0.09388626502615822,367.5536437023024,3.598065260889814,0.36052296213445373
926,0.0003881590311475694,4754.308333333333,2.421124132114855,0.7526547557871484,362.50056612527794,0.09515412080944587,397.6479851706574,3.1647056270764966,0.3851606629166667
927,0.00036237456790060924,5319.480916030534,2.5870848963462314,0.7213503077897377,397.5787421669499,0.08492863245892848,419.0372818877053,3.0120048809094713,0.37841866859541984
928,0.0009180843805122147,5705.538461538462,2.464229482616702,0.747755376162523,401.17164666481915,0.06656424188405446,306.6758185829306,5.891725336575733,0.41442545934911246
929,0.0006215454192946666,4745.815668202765,2.313482912431472,0.7321145142002088,349.6098913007513,0.07553361148259405,299.909939184433,6.25628376211478,0.4114956529953917
930,0.0009163116333191625,6960.632352941177,2.589780743344436,0.7443118408689791,452.91146172973646,0.06058879809665079,353.088476788595,6.144610689131162,0.393194052867647
931,0.001495107871555737,10331.092105263158,3.6394025784795017,0.7525809549681957,652.3557126976704,0.04968815024415058,414.65496726163764,4.406836470475001,0.44157865368421056
932,0.0007024878574086617,4980.113475177305,2.7448674230715944,0.71100268928243,398.28229608820294,0.07286264936107092,302.6302969163376,5.661910111022921,0.3879132229078014
933,0.0011171585814354454,7097.488888888889,2.645651045072964,0.746896479983112,453.1937905032833,0.06816725841867544,361.5738964824903,5.414274868543106,0.43321342888888886
934,0.0006723321270428055,6241.820689655173,2.4809451303505323,0.7284676337517408,413.4705264149186,0.06881305883896066,356.5117617805199,4.902892254761774,0.41342546903448274
935,0.001000046912552952,6367.387096774193,2.686907414587412,0.7618621390323429,433.814037531917,0.06347731629450187,339.3378028973501,5.594029417391653,0.4197216649193548
936,0.0008087057435146455,5948.275641025641,2.6493793773695256,0.7538096533511568,422.24429823411145,0.06214113869474186,297.77177886929934,5.631965782101476,0.4118281419871795
937,0.0004448340256099087,5347.060606060606,2.337281473269519,0.7528377099969653,381.78920262887783,0.08645522962313683,425.2184315476016,2.1485677310139826,0.36370373954545454
938,0.00038176673857789905,5957.732026143791,2.4999795008904555,0.7494161620535776,406.17744103669213,0.09726730032470594,525.996657323153,1.856373263912045,0.44152439464052284
939,0.0003574888878278409,4598.0,2.3268790662869425,0.6986441051424764,351.85978844244755,0.1019680631742798,418.7719436208804,2.3392270078302055,0.37553159157407406
940,0.00037562224021397874,4661.137404580153,2.391165994196284,0.7331622637631517,353.23275340632586,0.09970928718261109,413.64063440702625,2.125298520773632,0.3944912455725191
